ISIL;ILN;ELN;Bibliothek;Anschrift;PLZ;Ort;Bundesland;Land;Lat;Long;Website;OPAC
DE-8-60;0024;0008/0060;Universitätsbibliothek Kiel, Fachbibliothek Mathematik/Informatik/Rechenzentrum (Bereich Mathematik);Heinrich-Hecht-Platz 6;24118;Kiel;Schleswig-Holstein;DE;54.34101;10.12146;https://www.ub.uni-kiel.de/de/bibliotheken-standorte/fachbibliotheken/philosophische-fakultaet/fachbibliothek-am-institut-fuer-ur-und-fruehgeschichte?searchterm=8%2F59;https://katalog.ub.uni-kiel.de/DB=1/LNG=DU/
DE-8-62;0024;0008/0062;Universitätsbibliothek Kiel, Fachbibliothek Physikzentrum;Leibnizstr. 11-19;24118;Kiel;Schleswig-Holstein;DE;54.34761;10.11209;https://www.ub.uni-kiel.de/de/bibliotheken-standorte/fachbibliotheken/mathematisch-naturwissenschaftliche-fakultaet/fachbibliothek-physikzentrum?searchterm=8%2F62;https://katalog.ub.uni-kiel.de/DB=1/LNG=DU/
DE-8-64;0024;0008/0064;Universitätsbibliothek Kiel, Fachbibliothek Chemie (Bereich Anorg. und Org. Chemie);Max-Eyth-Str. 1;24118;Kiel;Schleswig-Holstein;DE;54.33994;10.12003;https://www.ub.uni-kiel.de/de/bibliotheken-standorte/fachbibliotheken/mathematisch-naturwissenschaftliche-fakultaet/fachbibliothek-chemie;https://katalog.ub.uni-kiel.de/DB=1/LNG=DU/
DE-8-66;0024;0008/0066;Universitätsbibliothek Kiel, Fachbibliothek am Pharmazeutischen Institut, Abteilung Pharmazeutische Chemie und PharmazeutischeTechnologie;Gutenbergstr. 76;24118;Kiel;Schleswig-Holstein;DE;54.33296;10.11557;https://www.ub.uni-kiel.de/de/bibliotheken-standorte/fachbibliotheken/mathematisch-naturwissenschaftliche-fakultaet/fachbibliothek-am-pharmazeutisches-institut-abt-pharmazeutische-biologie;https://katalog.ub.uni-kiel.de/DB=1/LNG=DU/
DE-8-67;0024;0008/0067;Universitätsbibliothek Kiel, Fachbibliothek am Pharmazeutischen Institut, Abteilung Pharmazeutische Biologie;Grasweg 9;24118;Kiel;Schleswig-Holstein;DE;54.33336;10.11630;https://www.ub.uni-kiel.de/de/bibliotheken-standorte/fachbibliotheken/mathematisch-naturwissenschaftliche-fakultaet/fachbibliothek-am-pharmazeutisches-institut-abt-pharmazeutische-biologie;https://katalog.ub.uni-kiel.de/DB=1/LNG=DU/
;0024;0008/0068;UB Kiel, Biologie Zentrum;;;;;;;;;
DE-8-69;0024;0008/0069;Universitätsbibliothek Kiel, Fachbibliothek am Institut für Geowissenschaften;Leibnizstr. 9;24118;Kiel;Schleswig-Holstein;DE;54.34676;10.11071;https://www.ub.uni-kiel.de/de;https://katalog.ub.uni-kiel.de/DB=1/LNG=DU/
DE-8-70;0024;0008/0070;Universitätsbibliothek Kiel, Fachbibliothek am Geographischen Institut;Leibnizstr. 9;24118;Kiel;Schleswig-Holstein;DE;54.34674;10.11063;https://www.ub.uni-kiel.de/de;https://katalog.ub.uni-kiel.de/DB=1/LNG=DU/
DE-8-72;0024;0008/0072;Universitätsbibliothek Kiel, Fachbibliothek am Institut für Pflanzenbau und –züchtung;Leibnizstr. 9;24118;Kiel;Schleswig-Holstein;DE;54.34673;10.11073;https://www.ub.uni-kiel.de/de;https://katalog.ub.uni-kiel.de/DB=1/LNG=DU/
DE-8-73;0024;0008/0073;Universitätsbibliothek Kiel, Fachbibliothek am Institut für Phytopathologie;Leibnizstr. 9;24118;Kiel;Schleswig-Holstein;DE;54.34675;10.11057;https://www.ub.uni-kiel.de/de;https://katalog.ub.uni-kiel.de/DB=1/LNG=DU/
DE-8-74;0024;0008/0074;Universitätsbibliothek Kiel, Fachbibliothek am Institut für Tierernährung, Stoffwechselphysiologie;Leibnizstr. 9;24118;Kiel;Schleswig-Holstein;DE;54.34674;10.11061;https://www.ub.uni-kiel.de/de;https://katalog.ub.uni-kiel.de/DB=1/LNG=DU/
DE-8-75;0024;0008/0075;Universitätsbibliothek Kiel, Fachbibliothek am Institut für Tierzucht und Tierhaltung;Leibnizstr. 9;24118;Kiel;Schleswig-Holstein;DE;54.34675;10.11065;https://www.ub.uni-kiel.de/de;https://katalog.ub.uni-kiel.de/DB=1/LNG=DU/
DE-8-76;0024;0008/0076;Universitätsbibliothek Kiel, Fachbibliothek am Institut für Landwirtschaftliche Verfahrenstechnik;Leibnizstr. 9;24118;Kiel;Schleswig-Holstein;DE;54.34678;10.11069;https://www.ub.uni-kiel.de/de;https://katalog.ub.uni-kiel.de/DB=1/LNG=DU/
DE-8-79;0024;0008/0079;Universitätsbibliothek Kiel, Fachbibliothek am Institut für Humanernährung und Lebensmittelkunde;Leibnizstr. 9;24118;Kiel;Schleswig-Holstein;DE;54.34680;10.11062;https://www.ub.uni-kiel.de/de;https://katalog.ub.uni-kiel.de/DB=1/LNG=DU/
DE-8-81;0024;0008/0081;Universitätsbibliothek Kiel, Fachbibliothek Ökologie und Wasserwirtschaft;Olshausenstr. 75;24118;Kiel;Schleswig-Holstein;DE;54.34557;10.10589;http://www.ub.uni-kiel.de/ueber/oeffnungszeiten/fach/math/oeko.html;https://katalog.ub.uni-kiel.de/DB=1/LNG=DU/
DE-452;0024;0008/0100;Landesarchiv Schleswig-Holstein, Bibliothek;Prinzenpalais;24837;Schleswig;Schleswig-Holstein;DE;54.50585;9.53991;http://www.landesarchiv.schleswig-holstein.de;https://katalog.ub.uni-kiel.de/DB=1.1/LNG=DU/
DE-8-102;0024;0008/0102;Universität Kiel, Bibliothek des Lorenz-von-Stein-Instituts für Verwaltungswissenschaften;Leibnizstr. 2;24118;Kiel;Schleswig-Holstein;DE;54.34444;10.11008;https://www.ub.uni-kiel.de/de/bibliotheken-standorte/fachbibliotheken/weitere-einrichtungen/bibliotheken-weiterer-einrichtungen;https://katalog.ub.uni-kiel.de/DB=1/LNG=DU/
;0024;0008/0391;UB Kiel Psychologische Pädagogig;;;;;;;;;
DE-8-51b;0024;0008/0512;Universitätsbibliothek Kiel, Fachbibliothek am Seminar für Orientalistik;Leibnizstr. 10;24118;Kiel;Schleswig-Holstein;DE;54.34584;10.11145;https://www.ub.uni-kiel.de/de/bibliotheken-standorte/fachbibliotheken/philosophische-fakultaet/fachbibliothek-am-seminar-fuer-orientalistik;https://katalog.ub.uni-kiel.de/DB=1/LNG=DU/
DE-8-541;0024;0008/0541;Universitätsbibliothek Kiel, Fachbibliothek am Institut für Skandinavistik, Frisistik und Allg. Sprachwissenschaft, Bereich Frisistik;Leibnizstr. 8;24118;Kiel;Schleswig-Holstein;DE;54.34526;10.11192;https://www.ub.uni-kiel.de/de/bibliotheken-standorte/fachbibliotheken/philosophische-fakultaet/fachbibliothek-am-institut-fuer-skandinavistik-frisistik-und-allgemeine-sprachwissenschaft;https://katalog.ub.uni-kiel.de/DB=1/LNG=DU/
DE-8-601;0024;0008/0601;Universitätsbibliothek Kiel, Fachbibliothek Mathematik/Informatik/Rechenzentrum (Bereich Informatik);Heinrich-Hecht-Platz 6;24118;Kiel;Schleswig-Holstein;DE;54.34101;10.12414;https://www.ub.uni-kiel.de/de/bibliotheken-standorte/fachbibliotheken/mathematisch-naturwissenschaftliche-fakultaet/fachbibliothek-mathematik-informatik-rechenzentrum;https://katalog.ub.uni-kiel.de/DB=1/LNG=DU/
;0024;0008/0683;UB Kiel Zoologisches Museum;;;;;;;;;
DE-8-710;0024;0008/0710;Universitätsbibliothek Kiel, Fachbibliothek am Institut für Internationales Privat- und Verfahrensrecht;Leibnizstr. 2;24118;Kiel;Schleswig-Holstein;DE;54.34444;10.11008;https://www.ub.uni-kiel.de/de/bibliotheken-standorte/fachbibliotheken/rechtswissenschaftliche-fakultaet/fachbibliothek-am-institut-fuer-europaeisches-und-internationales-privat-und-verfahrensrecht;https://katalog.ub.uni-kiel.de/DB=1/LNG=DU/
DE-206;0026;0206;ZBW - Leibniz-Informationszentrum Wirtschaft, Standort Kiel;Düsternbrooker Weg 120;24105;Kiel;Schleswig-Holstein;DE;54.33903;10.15620;http://www.zbw.eu;https://www.econbiz.de/
DE-206H;0026;0206/0001;ZBW - Leibniz-Informationszentrum Wirtschaft, Standort Hamburg;Neuer Jungfernstieg 21;20354;Hamburg;Hamburg;DE;53.55736;9.99265;http://www.zbw.eu;https://www.econbiz.de/
DE-104;0030;0104;Universitätsbibliothek Clausthal;Leibnizstr. 2;38678;Clausthal-Zellerfeld;Niedersachsen;DE;51.80104;10.34114;https://www.ub.tu-clausthal.de/;https://lhclz.gbv.de/DB=1/
--;0030;0104/0001;Universitätsbibliothek Clausthal;Leibnizstr. 2;38678;Clausthal-Zellerfeld;Niedersachsen;DE;51.80104;10.34114;https://www.ub.tu-clausthal.de/;https://lhclz.gbv.de/DB=1/
DE-27;0031;0027;Thüringer Universitäts- und Landesbibliothek;Bibliotheksplatz 2;07743;Jena;Thüringen;DE;50.93054;11.58775;http://www.thulb.uni-jena.de;https://suche.thulb.uni-jena.de/
DE-Ilm1;0032;3400;Universitätsbibliothek Ilmenau;Langewiesener Str. 37;98693;Ilmenau;Thüringen;DE;50.67961;10.93450;http://www.tu-ilmenau.de/ub/;http://opac.lbs-ilmenau.gbv.de/DB=1/LNG=DU/
--;0033;3550;Universitätsbibliothek Ilmenau;Langewiesener Str. 37;98693;Ilmenau;Thüringen;DE;50.67961;10.93450;http://www.tu-ilmenau.de/ub/;http://opac.lbs-ilmenau.gbv.de/DB=1/LNG=DU/
--;0034;3551;Universitätsbibliothek Ilmenau;Langewiesener Str. 37;98693;Ilmenau;Thüringen;DE;50.67961;10.93450;http://www.tu-ilmenau.de/ub/;http://opac.lbs-ilmenau.gbv.de/DB=1/LNG=DU/
DE-1373;0034;3551/0001;HafenCity Universität Hamburg, Bibliothek;Henning-Voscherau-Platz 1;20457;Hamburg;Hamburg;DE;53.54042;10.00513;https://www.hcu-hamburg.de/bibliothek/;https://katalog.hcu-hamburg.de
DE-18-302;0034;3551/0002;Hochschule für Angewandte Wissenschaften Hamburg, Hochschulinformations- und Bibliotheksservice (HIBS), Fachbibliothek Technik, Wirtschaft, Informatik;Berliner Tor 7;20099;Hamburg;Hamburg;DE;53.55717;10.02310;http://www.haw-hamburg.de/hibs;https://katalog.haw-hamburg.de/vufind/
DE-18-284;0034;3551/0004;Hochschule für Angewandte Wissenschaften Hamburg, Hochschulinformations- und Bibliotheksservice (HIBS), Fachbibliothek Life Sciences;Ulmenliet 20;21033;Hamburg;Hamburg;DE;53.49343;10.20142;http://www.haw-hamburg.de/hibs;https://katalog.haw-hamburg.de/vufind/
DE-18-285;0034;3551/0005;Hochschule für Angewandte Wissenschaften Hamburg, Hochschulinformations- und Bibliotheksservice (HIBS), Fachbibliothek Design Medien Information;Finkenau 35;22081;Hamburg;Hamburg;DE;53.56942;10.03461;https://katalog.haw-hamburg.de/vufind/;https://katalog.haw-hamburg.de/vufind/
DE-18-287;0034;3551/0007;Hochschule für Angewandte Wissenschaften Hamburg, Hochschulinformations- und Bibliotheksservice , (HIBS), Fachbibliothek Soziale Arbeit und Pflege;Alexanderstr. 1;20099;Hamburg;Hamburg;DE;53.55486;10.01793;http://www.haw-hamburg.de/hibs;https://katalog.haw-hamburg.de/vufind/
DE-547;0039;0547;Universitätsbibliothek Erfurt / Forschungsbibliothek Gotha, Universitätsbibliothek Erfurt;Nordhäuser Str. 63;99089;Erfurt;Thüringen;DE;50.98907;11.01438;http://www.uni-erfurt.de/bibliothek;http://opac.uni-erfurt.de
DE-39;0039;0547/0039;Forschungsbibliothek Gotha;Schloss Friedenstein, Schlossplatz 1;99867;Gotha;Thüringen;DE;50.94605;10.70485;https://www.uni-erfurt.de/forschungsbibliothek-gotha;http://opac.uni-erfurt.de
DE-7;0040;0007;Niedersächsische Staats- und Universitätsbibliothek Göttingen;Platz der Göttinger Sieben 1;37073;Göttingen;Niedersachsen;DE;51.53978;9.93567;http://www.sub.uni-goettingen.de;http://opac.sub.uni-goettingen.de
DE-7-001;0040;0007/0001;"früher: Göttingen; Institut für Organische und Biomolekulare Chemie, Bibliothek";Platz der Göttinger Sieben 1;37073;Göttingen;Niedersachsen;DE;51.53978;9.93567;http://www.sub.uni-goettingen.de;http://opac.sub.uni-goettingen.de
DE-7-003;0040;0007/0003;Universität Göttingen, Mathematisches Institut, Bibliothek;Bunsenstr. 3/5;37073;Göttingen;Niedersachsen;DE;51.52846;9.93241;http://www.sub.uni-goettingen.de;http://opac.sub.uni-goettingen.de
DE-7-006;0040;0007/0006;Georg-Elias-Müller-Institut für Psychologie, Bibliothek;Waldweg 26;37073;Göttingen;Niedersachsen;DE;51.54314;9.94487;http://www.sub.uni-goettingen.de;http://opac.sub.uni-goettingen.de
DE-7-011;0040;0007/0011;Zentrum Physiologie und Pathophysiologie, Zentrum Biochemie und Molekulare Zellbiologie, Bibliothek;Humboldtallee 23;37073;Göttingen;Niedersachsen;DE;51.54404;9.93994;http://www.sub.uni-goettingen.de;http://opac.sub.uni-goettingen.de
DE-7-037;0040;0007/0037;Universität Göttingen, Zentralbibliotheken der Juristischen Fakultät;Platz der Göttinger Sieben 6;37073;Göttingen;Niedersachsen;DE;51.54056;9.93679;https://www.uni-goettingen.de/de/478078.html;https://opac.sub.uni-goettingen.de/DB=1/START_WELCOME
DE-7-041;0040;0007/0041;Institut für Völkerrecht und Europarecht, Bibliothek;Platz der Göttinger Sieben 5;37073;Göttingen;Niedersachsen;DE;51.54217;9.93562;https://www.uni-goettingen.de/de/bibliothek/428769.html;https://opac.sub.uni-goettingen.de/DB=1.61/LNG=DU/
DE-7-042;0040;0007/0042;Vereinigte Theologische Seminare, Bibliothek;Platz der Göttinger Sieben 2;37073;Göttingen;Niedersachsen;DE;51.54009;9.93491;https://www.uni-goettingen.de/de/bibliothek/428769.html;https://opac.sub.uni-goettingen.de/DB=1.61/LNG=DU/
DE-7-050;0040;0007/0050;Universität Göttingen, Pädagogisches Seminar, Bibliothek;Waldweg 26;37073;Göttingen;Niedersachsen;DE;51.54314;9.94487;https://www.uni-goettingen.de/de/bibliothek/428769.html;https://opac.sub.uni-goettingen.de/DB=1.61/LNG=DU/
DE-7-118;0040;0007/0118;Institut für Landwirtschaftsrecht, Bibliothek;Platz der Göttinger Sieben 6;37073;Göttingen;Niedersachsen;DE;51.54051;9.93666;https://www.uni-goettingen.de/de/bibliothek/428769.html;https://opac.sub.uni-goettingen.de/DB=1.61/LNG=DU/
DE-7-155;0040;0007/0155;Institut für Römisches Recht und Gemeines Recht, Bibliothek;Prinzenstr. 21 (Michaelishaus);37073;Göttingen;Niedersachsen;DE;51.53471;9.93241;https://www.uni-goettingen.de/de/bibliothek/428769.html;https://opac.sub.uni-goettingen.de/DB=1.61/LNG=DU/
DE-7-160;0040;0007/0160;Georg-August-Universität Göttingen, Bibliothek Waldweg;Waldweg 26;37073;Göttingen;Niedersachsen;DE;51.54324;9.94467;https://www.uni-goettingen.de/de/bibliothek/428769.html;https://opac.sub.uni-goettingen.de/DB=1.61/LNG=DU/
;0040;0007/0196;Universität Göttingen, Geologie;;;;;;;;;
DE-7-200;0040;0007/0200;Institut für Arbeitsrecht, Bibliothek;Platz der Göttinger Sieben 5;37073;Göttingen;Niedersachsen;DE;51.54217;9.93562;https://www.uni-goettingen.de/de/bibliothek/428769.html;https://opac.sub.uni-goettingen.de/DB=1.61/LNG=DU/
DE-7-201;0040;0007/0201;Institut für Allgemeine Staatslehre und Politische Wissenschaften an der Juristischen Fakultät, Bibliothek;Goßlerstr. 11;37073;Göttingen;Niedersachsen;DE;51.54090;9.93783;https://www.uni-goettingen.de/de/bibliothek/428769.html;https://opac.sub.uni-goettingen.de/DB=1.61/LNG=DU/
DE-7-730;0040;0007/0730;Zentrum Interdisziplinäre Einrichtungen, Abteilung Medizinische Informatik, Handbibliothek;Robert-Koch-Str. 40;37075;Göttingen;Niedersachsen;DE;51.55309;9.94101;https://www.uni-goettingen.de/de/bibliothek/428769.html;https://opac.sub.uni-goettingen.de/DB=1.61/LNG=DU/
DE-Lin1b;0047;3047;Max-Planck-Institut für Sonnensystemforschung, Bibliothek;Justus-von-Liebig-Weg 3;37077;Göttingen;Niedersachsen;DE;51.56030;9.94854;http://www.mps.mpg.de/281207/bibliothek;http://vzopc4.gbv.de:8080/DB=5/SET=1/TTL=1/LNG=DU/
DE-Goe164;0049;3049;Max-Planck-Institut zur Erforschung multireligiöser und multiethnischer Gesellschaften, Bibliothek;Hermann-Föge-Weg 11;37073;Göttingen;Niedersachsen;DE;51.54102;9.94703;http://www.mmg.mpg.de;https://elisa.mmg.mpg.de/
DE-23;0050;0023;Herzog August Bibliothek Wolfenbüttel;Lessingpl. 1;38304;Wolfenbüttel;Niedersachsen;DE;52.16448;10.53005;http://www.hab.de;https://opac.lbs-braunschweig.gbv.de/DB=2/LNG=DU/
DE-Goe116;0055;3055;Publikations- und Informationsservice, Max-Planck-Institut für Multidisziplinäre Naturwissenschaften;Am Fassberg 11;37077;Göttingen;Niedersachsen;DE;51.56136;9.96733;https://www.mpinat.mpg.de/de/pi;https://vufind.gbv.de/mpi_ohb/
DE-705;0060;0705;Helmut-Schmidt-Universität, Universität der Bundeswehr Hamburg, Universitätsbibliothek;Holstenhofweg 85;22043;Hamburg;Hamburg;DE;53.56920;10.11030;https://ub.hsu-hh.de/;https://ub.hsu-hh.de/DB=1/
DE-32;0061;0032;Klassik Stiftung Weimar / Herzogin Anna Amalia Bibliothek;Platz der Demokratie 4;99423;Weimar;Thüringen;DE;50.97951;11.33107;http://www.klassik-stiftung.de/haab;https://opac.lbs-weimar.gbv.de/DB=2/
DE-28;0062;0028;Universitätsbibliothek Rostock;Schwaansche Straße 3b;18055;Rostock;Mecklenburg-Vorpommern;DE;54.08689;12.13402;http://www.ub.uni-rostock.de/;http://opac.lbs-rostock.gbv.de/DB=1/LNG=DU/
DE-Wa1;0062;0028/0001;Leibniz-Institut für Ostseeforschung Warnemünde, Bibliothek;Seestr. 15;18119;Rostock;Mecklenburg-Vorpommern;DE;54.17967;12.08172;http://www.io-warnemuende.de/;http://opac.lbs-rostock.gbv.de/DB=1.2/LNG=DU/
DE-Kue3;0062;0028/0002;Leibniz-Institut für Atmosphärenphysik e.V. an der Universität Rostock, Bibliothek;Schlossstr. 6;18225;Kühlungsborn;Mecklenburg-Vorpommern;DE;54.11683;11.77213;http://www.iap-kborn.de;http://opac.lbs-rostock.gbv.de/DB=1/LNG=DU/
DE-R48;0062;0028/0003;Forschungsinstitut für Nutztierbiologie, Bibliothek;Wilhelm-Stahl-Allee 2;18196;Dummerstorf;Mecklenburg-Vorpommern;DE;54.01237;12.22697;http://www.fbn-dummerstorf.de;http://opac.lbs-rostock.gbv.de/DB=1/LNG=DU/
DE-R65;0062;0028/0004;früher: Leibniz-Institut für Katalyse e.V. an der Universität Rostock, Bibliothek;Wilhelm-Stahl-Allee 2;18196;Dummerstorf;Mecklenburg-Vorpommern;DE;54.01237;12.22697;http://www.fbn-dummerstorf.de;http://opac.lbs-rostock.gbv.de/DB=1/LNG=DU/
DE-563;0062;0028/0005;Hochschule für Musik und Theater Rostock, Bibliothek;Beim St.-Katharinenstift 8;18055;Rostock;Mecklenburg-Vorpommern;DE;54.09159;12.14441;https://www.hmt-rostock.de/;https://opac.lbs-rostock.gbv.de/DB=1/LNG=DU/
DE-2161;0062;0028/0006;Historische Bibliothek des Museums der Barlachstadt Güstrow;Am Wall 2;18273;Güstrow;Mecklenburg-Vorpommern;DE;53.79264;12.17166;http://www.uwe-johnson-bibliothek.de/angebote;https://opac.lbs-rostock.gbv.de/DB=1/LNG=DU/
DE-Wim2;0063;3401;UB Weimar;Steubenstr. 6/8;99423;Weimar;Thüringen;DE;50.97739;11.32730;http://www.uni-weimar.de/de/universitaet/struktur/zentrale-einrichtungen/universitaetsbibliothek/;https://bibsearch.uni-weimar.de/
;0064;3064;ULB Halle Uni. Bibliographie;;;;;;;;;
DE-3;0065;0003;Universitäts- und Landesbibliothek Sachsen-Anhalt / Zentrale;August-Bebel-Str. 13 und 50;06108;Halle/Saale;Sachsen-Anhalt;DE;51.48941;11.96967;http://bibliothek.uni-halle.de;http://opac.bibliothek.uni-halle.de
DE-3-1;0065;0003/0001;Universitäts- und Landesbibliothek Sachsen-Anhalt, Zweigbibliothek Vorderer Orient / Ethnologie;Mühlweg 15;06114;Halle/Saale;Sachsen-Anhalt;DE;51.49398;11.96357;http://bibliothek.uni-halle.de/zweigbib/ha1/;http://opac.bibliothek.uni-halle.de
DE-3-4;0065;0003/0004;Universitäts- und Landesbibliothek Sachsen-Anhalt, Zweigbibliothek Heide-Süd;Von-Danckelmann-Platz 1;06120;Halle/Saale;Sachsen-Anhalt;DE;51.49856;11.93438;http://bibliothek.uni-halle.de/zweigbib/ha4/;http://opac.bibliothek.uni-halle.de
DE-3-6;0065;0003/0006;Universitäts- und Landesbibliothek Sachsen-Anhalt, Zweigbibliothek Medizin-Campus;Magdeburger Str. 12;06112;Halle/Saale;Sachsen-Anhalt;DE;51.48640;11.97867;http://bibliothek.uni-halle.de/zweigbib/ha6/;http://opac.bibliothek.uni-halle.de
DE-3-8;0065;0003/0008;früher: Universitäts- und Landesbibliothek Sachsen-Anhalt, Zweigbibliothek Geobotanik;Magdeburger Str. 12;06112;Halle/Saale;Sachsen-Anhalt;DE;51.48640;11.97867;http://bibliothek.uni-halle.de/zweigbib/ha6/;http://opac.bibliothek.uni-halle.de
DE-3-10;0065;0003/0010;Universitäts- und Landesbibliothek Sachsen-Anhalt, Zweigbibliothek Franckeplatz;Franckepl. 1 (Haus 31);06099;Halle/Saale;Sachsen-Anhalt;DE;51.47650;11.97120;http://bibliothek.uni-halle.de/zweigbib/ha10/;http://opac.bibliothek.uni-halle.de
DE-3-11;0065;0003/0011;Universitäts- und Landesbibliothek Sachsen-Anhalt, Zweigbibliothek Rechtswissenschaft;Universitätspl. 3/5;06099;Halle/Saale;Sachsen-Anhalt;DE;51.48595;11.96880;http://bibliothek.uni-halle.de/zweigbib/ha11/;http://opac.bibliothek.uni-halle.de
DE-3-18;0065;0003/0018;Universitäts- und Landesbibliothek Sachsen-Anhalt, Zweigbibliothek Steintorcampus;Emil-Abderhalden-Straße 25;06108;Halle/Saale;Sachsen-Anhalt;DE;51.48971;11.97405;http://bibliothek.uni-halle.de/zweigbib/ha18/;http://opac.bibliothek.uni-halle.de
DE-3-19;0065;0003/0019;Universitäts- und Landesbibliothek Sachsen-Anhalt, Zweigbibliothek Geowissenschaften;von-Seckendorff-Pl. 3-4;06099;Halle/Saale;Sachsen-Anhalt;DE;51.49613;11.93652;http://bibliothek.uni-halle.de/zweigbib/ha19/;http://opac.bibliothek.uni-halle.de
DE-3-26;0065;0003/0026;Universitäts- und Landesbibliothek Sachsen-Anhalt, Zweigbibliothek Klassische Altertumswissenschaften;Universitätspl. 12;06099;Halle/Saale;Sachsen-Anhalt;DE;51.48630;11.97010;http://bibliothek.uni-halle.de/zweigbib/ha19/;http://opac.bibliothek.uni-halle.de
DE-3-27;0065;0003/0027;Universitäts- und Landesbibliothek Sachsen-Anhalt, Zweigbibliothek Wirtschaftswissenschaften;Große Steinstr. 73;06099;Halle/Saale;Sachsen-Anhalt;DE;51.48419;11.97340;http://bibliothek.uni-halle.de/zweigbib/ha27/;http://opac.bibliothek.uni-halle.de
DE-3-38;0065;0003/0038;Universitäts- und Landesbibliothek Sachsen-Anhalt, Zweigbibliothek Musik;Kleine Marktstr. 7;06099;Halle/Saale;Sachsen-Anhalt;DE;51.48490;11.96735;http://bibliothek.uni-halle.de/zweigbib/ha38/;http://opac.bibliothek.uni-halle.de
DE-3-150;0065;0003/0150;Universitäts- und Landesbibliothek Sachsen-Anhalt, Zweigbibliothek Universitätsklinikum;Ernst-Grube-Str. 40;06120;Halle/Saale;Sachsen-Anhalt;DE;51.50168;11.93629;http://bibliothek.uni-halle.de/zweigbib/ha150/standort_ha150/;http://opac.bibliothek.uni-halle.de
